"","rab.all","rab.win.PA2.1","rab.win.PA2.2","diff.btw","diff.win","effect","overlap","we.ep","we.eBH","wi.ep","wi.eBH"
"ASV374_CAG.312.sp900546565.GB_GCA_900546565_1.",3.95185182233788,3.82523201000029,4.22386214526358,0.683782898449338,6.12077806342643,0.103396912522216,0.442400000194583,0.111980126508442,0.180522195252095,0.0871243003671767,0.147188960703531
"ASV378_Caprobacter.sp004103755.RS_GCF_004103755_1.",4.40486908132464,4.69330235805764,3.61113970410553,-1.23718585242894,3.41711562157813,-0.29948246543398,0.329134173809969,1.07726885993563e-06,9.77827267960321e-06,2.22747713531611e-08,2.74481406583061e-07
"ASV381_Class_Spirochaetia",-2.86930635320966,-2.98183083554775,-2.63432682442047,0.381042779768801,4.42986032356735,0.0753518733861646,0.463107378647894,0.361311413275619,0.436552821745545,0.310541676019767,0.377014824942363
"ASV383_WRAF01.sp009783515.GB_GCA_009783515_1.",3.42631627753652,3.73691779093922,2.75906759909681,-1.113851160193,5.417209182767,-0.19040578769344,0.395320936177617,0.00331539435415175,0.0100079275203582,0.000414766319041467,0.00165588988431414
"ASV399_Anaerostipes.sp001940315.RS_GCF_001940315_1.",4.32160704320831,4.63230956914606,3.39865259134478,-1.23173778930333,4.98039464130877,-0.223087437021598,0.379524095607131,0.000206691550446054,0.000934417983150157,4.12327235545198e-05,0.00021645196694569
"ASV409_UMGS1375.sp900066615.RS_GCF_902363685_1.",4.9768151502773,5.28565577701124,3.98681580652938,-1.32656691422156,4.53266154081017,-0.251606881881971,0.363800000490388,5.79001577772152e-05,0.000314940219634664,9.85480182423627e-06,6.29469015945966e-05
"ASV412_Anaerobutyricum.sp900016875.RS_GCF_900016875_1.",4.18848833978027,4.29331978300393,3.86720399940846,-0.806139417522032,4.50488342044003,-0.150748469723844,0.41331733683047,0.00223771517584104,0.00722987666641981,0.00558555343588343,0.0151187488920948
"ASV436_CAG.41.sp010206265.RS_GCF_010206265_1.",5.25847106628044,5.56024771421792,4.40916319656978,-1.18603453625458,2.78684412809836,-0.33158185181435,0.302800000778417,4.04772487393459e-07,4.12950213987001e-06,2.33646259118397e-10,4.94790800425989e-09
"ASV458_CAIPUE01.sp903868125.GB_GCA_903868125_1.",-0.128846449301847,-0.534020726950253,0.686127285479894,1.18988703849134,7.15371138508281,0.160644717176797,0.424800000256468,0.0456712278439444,0.0845397704596829,0.0266929640972159,0.0522665483299667
"ASV464_BX7.sp014384765.GB_GCA_014384765_1.",1.84064810850333,2.23169175592644,0.864679368369983,-0.91515013443091,5.51431284235487,-0.150862291731928,0.427000000248633,0.0205665418309065,0.0446338135013169,0.0113181026102101,0.0264524142990764
"ASV471_Pseudoruminococcus.massiliensis.RS_GCF_900291955_1.",0.778338644913661,1.92655184798191,-0.982869397581702,-2.11648699117529,6.17898888485037,-0.314770315297469,0.356728654789228,0.000128771704799977,0.000525469776320258,1.6577926659314e-05,8.37936060600707e-05
"ASV475_UBA1174.sp902791965.GB_GCA_902791965_1.",-2.02608383073642,-2.08157769584349,-1.91616278766995,0.00601457478973266,5.77870228889237,0.000902790601409195,0.499600000001334,0.458695075985639,0.541906007707452,0.59578777290088,0.663636424619383
"ASV480_Angelakisella.sp013316495.GB_GCA_013316495_1.",5.40734450986313,5.48027299081056,5.22713013425898,-0.273883072134137,2.05465788679529,-0.0809152392416418,0.436912617690112,0.00428746451124414,0.0128808064618456,0.0202300324714131,0.0441541757214567
"ASV484_Parasutterella.excrementihominis.RS_GCF_000205025_1.",-1.23856412458758,-1.27241470494565,-1.16764236059521,0.364898922764195,6.93358740783303,0.0471770652592882,0.475904819116665,0.656171454268978,0.729213334461935,0.653186685956252,0.718044387796115
"ASV490_Family_Acetivibrionaceae",1.21260503133207,1.41822817381163,0.613180792356471,-0.25595723840105,5.01982015851786,-0.0425478635508249,0.476704659145975,0.439971128536289,0.530634503828048,0.391586918334206,0.480237662419927
"ASV498_Family_CAG.917",-1.42575822890504,-1.58539415509498,-1.0852676903291,0.455183868004271,6.56587223896269,0.0616354107614685,0.46740000010913,0.350152552511388,0.436789299032934,0.336935407998792,0.413800932481327
"ASV499_Genus_Desulfovibrio",4.77640359575454,4.6541097496845,5.14351479591259,0.869400088853827,4.61941093286085,0.159970955579194,0.40660000032259,0.00744880860766469,0.0191412538757134,0.00162897433619811,0.00546032948228114
"ASV502_Genus_Treponema_D",-2.6623762718628,-2.78413108238233,-2.40393167917606,0.451975793671188,4.56374210371487,0.0834487969557136,0.458108378464905,0.330284874797768,0.402195998810029,0.281903835949057,0.344894949211912
"ASV507_UBA6984.sp003258725.GB_GCA_003258725_1.",3.40875919459728,3.11154721229863,4.11762392619066,0.969944121416291,6.26439066503415,0.14394426916225,0.424800000256468,0.0732194788198351,0.127728359923176,0.0180188744059559,0.0400310366670248
"ASV508_Order_Oscillospirales",4.92576195401159,5.2303998466515,3.78732534666767,-1.55363195042401,3.64050117443939,-0.374666192371906,0.273800000948029,1.64081107077317e-09,3.96699236139945e-08,2.63318259548926e-13,1.37104608846887e-11
"ASV511_AM07.15.sp003477405.GB_GCA_003477405_1.",5.27493168927849,5.22836373756756,5.3944478926983,0.0134692131850134,2.3494324050743,0.00358720948653815,0.497300539901016,0.141139836638254,0.225759905380618,0.806536506098348,0.851745859773453
"ASV515_Victivallis.sp002998355.RS_GCF_002998355_1.",5.36879698909616,5.40474317285539,5.31312578467235,-0.0548256342964804,3.47103648793801,-0.0120099637497471,0.493400000022004,0.690239834589798,0.761472158011505,0.844669079348123,0.883015083621634
"ASV516_WQZE01.sp009780875.GB_GCA_009780875_1.",5.97626361442493,6.21321491437595,5.50970563687775,-0.898912871443362,3.44017116896495,-0.223444945011368,0.376000000440421,0.000253335188657163,0.00115055601910635,4.45794421757557e-05,0.000232718036713629
"ASV517_Firm.11.sp900540045.GB_GCA_900540045_1.",1.90517974743591,2.78801980149141,0.609969576619243,-1.57761154210703,6.33576889894962,-0.239030227054076,0.391521696040172,0.00391851195408849,0.0110391394373999,0.00071250188922299,0.00253437493540536
"ASV526_RC9.sp000434935.GB_GCA_000434935_1.",-2.30382020404583,-2.60453014460376,-1.62684717094064,1.07604911165002,4.95283381100151,0.194489208381688,0.410000000310046,0.0338996576768918,0.0577107454497197,0.015631690880394,0.0283097237106231
"ASV532_Family_CAG.508",5.11052761325324,5.41978684172721,3.9636752419017,-1.52241027553244,3.92079557819975,-0.334943438133923,0.315736853339927,1.8591161936231e-09,4.73595334905019e-08,2.90242563954545e-10,6.06333032831528e-09
"ASV535_Parabacteroides_B.pacaensis.RS_GCF_900292045_1.",-2.72574755440038,-2.77583900266337,-2.61970554844413,0.0143477418280185,5.22472727382829,0.00280967605172303,0.498300339937677,0.515211426913136,0.596346424390061,0.544335441876119,0.613329225160529
"ASV552_Massilioclostridium.coli.RS_GCF_900095865_1.",3.10216880917843,2.75019234979434,3.83234688023658,0.86881135013016,5.65146321103903,0.141178857622154,0.423600000260755,0.0701675447642608,0.122875803451139,0.00785373604356374,0.0198463369226643
"ASV557_CAG.917.sp000437555.GB_GCA_000437555_1.",-0.423803576442867,-0.580869805120276,-0.0959855429330618,0.613867275735261,6.62656086287057,0.0831641012916007,0.461800000128081,0.243694462366269,0.32791349946645,0.224011533246022,0.300996297694031
"ASV560_Gallibacterium.anatis.RS_GCF_000379785_1.",-1.2455559607546,-1.71612293345886,-0.0576288455432907,1.70068317305324,6.47255432103254,0.23831042109913,0.386922615873988,0.00122525696845704,0.00374819914178001,0.000388896781663066,0.00130305002289606
"ASV571_CAG.269.sp900553125.GB_GCA_900553125_1.",-1.16830944837946,-0.869373000108711,-1.66263109945233,-0.914494199452534,6.02036417540722,-0.131789698873772,0.440111977806931,0.0661290573882894,0.111629645585853,0.0551458391393131,0.0912936765828625
"ASV615_Limosilactobacillus.reuteri_D.RS_GCF_003072625_1.",3.05007767183878,3.61727126834838,0.0500066445727878,-2.56728513155856,6.51186633730545,-0.383492412998857,0.337332534099468,1.13654883457848e-06,9.7537277113064e-06,2.79345664716683e-07,2.45493961935491e-06
"ASV623_CAG.465.sp000433755.GB_GCA_000433755_1.",3.20805738262805,3.52683845234474,2.37814154584505,-0.934075964429145,5.92521997438698,-0.140252476493071,0.425914817288986,0.0499857266272724,0.0952980805189248,0.0130922672808174,0.0304737253556658
"ASV641_Genus_Anaerotruncus",6.04657699057404,6.11847819143314,5.84498988543815,-0.350616580555801,1.72191963375915,-0.131167955495974,0.408400000315937,0.00152773749862949,0.00545193672506794,0.00199916443758943,0.006383632735692
"ASV672_Family_Borkfalkiaceae",1.02688217707233,1.85640291689493,-0.614114549296741,-2.19842639116353,5.62591045257558,-0.353189070569851,0.341600000586903,2.13192860429027e-05,0.000113739203521107,7.33190973463779e-07,5.40740651288503e-06
"ASV676_Class_Clostridia",5.31178536315221,5.68088187871064,4.41574071566874,-1.39758640203331,3.02484813999917,-0.374234088715535,0.285600000875677,4.60712003083787e-10,1.27016632589964e-08,4.83246857505417e-13,2.31098732997119e-11
"ASV720_SFLA01.sp004553575.GB_GCA_004553575_1.",3.80557561763923,4.20399079610491,2.5386057878194,-1.76737254074541,4.52203333405051,-0.341811031580899,0.31660000070637,9.66713355375754e-08,1.21739795514184e-06,8.73160046875362e-10,1.50792480879269e-08
"ASV740_Genus_Anaeroglobus",-2.76202176028244,-2.85458427463976,-2.55708335473713,0.340470115213975,5.12314878742549,0.0569093682405928,0.467200000109806,0.382066594685061,0.463003757815599,0.35259887172341,0.420826042088618
"ASV747_NSJ.38.sp902363445.RS_GCF_902363445_1.",3.21221809470341,3.3755150405262,2.58058583022063,-0.675870071015572,4.40934841180845,-0.136053327837316,0.414200000294677,0.00338005681579143,0.00983772177314453,0.00149357936233993,0.00492819281590216
"ASV754_Genus_UBA2866",-2.19061909960638,-2.25940727125792,-2.05439509550918,0.104158803627871,5.1627547469303,0.0162439905575319,0.491400000028675,0.580169930005641,0.65782598615105,0.548132823412299,0.618687650812948
"ASV767_Family_UBA1242",1.45709285618934,2.36223710755362,-0.46099800947633,-1.98312113520492,6.17502492446957,-0.287035034012206,0.372400000454964,8.90253918483895e-05,0.000410699552039484,1.39876555999834e-05,7.67449355544598e-05
"ASV769_UBA1103.sp013333515.GB_GCA_013333515_2.",-2.97049349641389,-3.07995014263977,-2.73605914477445,0.356067266458942,4.50035474792519,0.0665097160472981,0.465506898735757,0.362704626085324,0.439265622997852,0.313014889041518,0.377889127610682
"ASV780_CHKCI006.sp900018345.RS_GCF_900018345_1.",2.51851108168022,2.85910704301178,1.3926646694674,-1.05094088538848,5.60102766164152,-0.180092195058205,0.401400000341965,0.00575817627509304,0.0149373717683006,0.00072299301218478,0.00258478024328345
"ASV781_Family_CAG.552",4.0180682185513,4.20110350144128,3.37970263455527,-0.457382778650206,4.85063177838105,-0.0793492847963944,0.458400000139633,0.0994099272402827,0.169448623171066,0.107958548577197,0.175669058578722
"ASV788_Formamonas.warabiya.RS_GCF_002777255_1.",4.30038612106771,4.49222300456989,3.50553296610107,-1.08505573137709,3.83089626953873,-0.244900294117096,0.356128774767803,5.49923260439269e-06,4.07333017761025e-05,1.60453514703192e-06,1.23725597632267e-05
"ASV796_Family_Erysipelotrichaceae",3.10383653400092,3.54826909686321,1.80534251586101,-1.62913480857836,4.46196451406474,-0.319806805537344,0.323800000670614,6.24903779165504e-07,5.66579699334813e-06,1.16848447979875e-09,1.92297509599499e-08
"ASV800_Massilicoli.timonensis.RS_GCF_900199515_1.",0.212807862287217,0.287946732722968,0.0604199968531933,0.0570568457883001,6.74067666659056,0.00802831342466467,0.496000000013334,0.701095505644912,0.767544241000242,0.755131305981699,0.807799681170652
"ASV806_UBA1248.sp902784545.GB_GCA_902784545_1.",-0.570090925559198,-0.13042980756196,-1.203660362619,-1.10011462290233,5.88499245923232,-0.156741382418792,0.424915017252556,0.028187176044709,0.0558265523159594,0.0187344811054719,0.0380456443436724
"ASV810_Turicimonas.muris.RS_GCF_002221595_1.",-1.84091090251107,-2.4324764028518,-0.0289617918020646,2.86363421647128,7.10308325232646,0.398387211684406,0.317200000703344,6.15600925104661e-07,3.99129615884946e-06,1.53336420558418e-07,1.18306529068151e-06
"ASV812_UBA4855.sp900540365.GB_GCA_900540365_1.",-2.96494118747553,-3.07907921617178,-2.71453629809835,0.457817733328543,4.46189110352156,0.0882050764535185,0.457508498442951,0.331008804695706,0.404466340662123,0.279535893606302,0.341698301985455
"ASV816_Family_Sphaerochaetaceae",-2.78858939294031,-2.85827960608747,-2.64939740700095,-0.00456858919640091,4.72659444988077,-0.000523238548354788,0.499900019996334,0.497937012516926,0.576404470302478,0.468591434750681,0.537554520095674
"ASV819_Genus_Pygmaiobacter",2.63187995313692,2.90220158530994,1.76579662461963,-0.88870116356808,5.26704811352371,-0.155792575950151,0.411917616779595,0.034829064392914,0.0692309673431601,0.00918793235669154,0.0223299487857569
"ASV825_Emergencia.sp009935805.RS_GCF_009935805_1.",3.44841641345399,3.60447415492627,3.06000244333621,-0.573364740761348,3.99056279633418,-0.11948483643577,0.411717656772328,0.00813565209108488,0.0208957557746698,0.00614740454594261,0.016077017558757
"ASV826_Clostridium.cuniculi.RS_GCF_004353185_1.",-1.72702427243995,-1.80475780724644,-1.56250331135585,0.26251368870513,6.01883017082907,0.040473786293869,0.480103979270558,0.504303017770835,0.585157263820554,0.507882885141539,0.580258421745059
"ASV850_Soleaferrea.massiliensis.RS_GCF_000820765_1.",3.14654666259043,3.55856955833285,2.03665595055742,-1.49545163303586,4.14728709474492,-0.322339555224709,0.332200000630325,1.14727070175447e-05,7.22579384234869e-05,5.32855492963895e-08,5.69503016889832e-07
"ASV853_Blautia.sp000432195.RS_GCF_902363515_1.",-2.03933626597805,-2.14712464207279,-1.81353241020582,0.194581926775032,6.08124797422487,0.0309077260585521,0.485702859475792,0.608915730711816,0.684631977420042,0.522518235875752,0.594102774538172
"ASV862_Family_Acidaminococcaceae",-2.80963571508392,-3.05133526887738,-2.23655716109875,1.12271352546728,5.43549826699598,0.173927478554768,0.400719856373173,0.00668484057774396,0.0150978462438796,0.0196081713710088,0.0338908034959781
"ASV864_Genus_Lacrimispora",0.209497489020994,0.795443814745358,-0.865005969557496,-1.67148109327178,5.95415536044147,-0.258411183566874,0.376000000440421,0.00077222984469558,0.00257315514694693,0.000393263607167257,0.00139086372739224
"ASV869_Weissella.paramesenteroides.RS_GCF_000160575_1.",-2.13276343311558,-2.0464335247696,-2.29393716185117,-0.560986136478909,5.31060172586337,-0.0907701634813203,0.453400000156695,0.120699281622603,0.177098297547627,0.252273243753871,0.320148064733945
"ASV870_UBA1829.sp900549045.GB_GCA_900549045_1.",0.0943421767896524,0.166770696327027,-0.0463271667355558,-0.116873044476406,6.6710802647173,-0.0156534254133761,0.494101179783705,0.586605001879503,0.666078988288271,0.617230952524833,0.686096542444035
"ASV891_UBA4626.sp002406115.GB_GCA_002406115_1.",1.89473328594483,2.3197628193908,0.888819327535683,-0.804478753504728,6.37594915682565,-0.120338335450492,0.440600000200834,0.176909581047102,0.258784552951663,0.0697422142436602,0.120108546447226
"ASV926_UBA7160.sp003612585.RS_GCF_003612585_1.",2.8446845102376,3.35740149389278,1.23311726445268,-2.05728967012613,4.99771127600085,-0.360100462546892,0.32340000067257,6.04433503227914e-07,5.58145054894008e-06,8.00950876367338e-09,1.04563134251222e-07
"ASV959_Family_CAG.272",1.58065444597093,2.12858625732756,0.0542961789352141,-1.84201845029347,5.08417148111673,-0.331526541306324,0.345000000571597,1.05162640703494e-05,6.36255271666186e-05,1.18048151737983e-07,1.08519092488528e-06
"ASV978_Family_Tannerellaceae",-2.48879023326082,-2.70005313696394,-2.00736490432675,0.7487310010421,5.12079743051719,0.128301545178173,0.432713457536872,0.182162439422268,0.248352766775647,0.100337044241424,0.143144618251369
"ASV991_CAG.313.sp003539625.GB_GCA_003539625_1.",-0.903318756140592,-0.62836602075827,-1.32800206633463,-0.690346877940045,6.0760473984049,-0.0970477988050391,0.451000000164917,0.0932573879123386,0.149797738969012,0.0815706133002688,0.128910119249064
"ASV1004_UMGS1864.sp900555835.GB_GCA_900555835_1.",-2.74722200416324,-2.95661910311083,-2.26167998561354,0.854298885662686,5.33954854247747,0.137774711322141,0.423000000262902,0.0695442064847937,0.110023891552963,0.0671814009900486,0.0989994598041304
"ASV1007_Family_Helicobacteraceae",-1.29808125314998,-1.53731998706892,-0.752062786825706,0.691585641631996,5.62901408560388,0.109633373954252,0.443600000190423,0.17402275783569,0.243676107376909,0.115237681538428,0.169758782359715
"ASV1009_Order_Lachnospirales",2.7281447661945,3.14970494119655,1.18911557791062,-1.89078435180859,4.66064946723904,-0.368817553262292,0.313600000721625,2.78551525478422e-07,2.77340314081739e-06,6.27741973559307e-10,1.09335865280215e-08
"ASV1010_OF09.33XD.sp003481995.GB_GCA_014337215_1.",1.83123412161036,2.21827133437836,0.230779185045485,-1.55200338002546,4.55036891260692,-0.311180074993628,0.342000000585092,2.57831239850832e-06,1.7707691902612e-05,1.45491723901618e-07,1.29799708986944e-06
"ASV1011_SCTM01.sp004297485.GB_GCA_004297485_1.",-2.92727073439708,-3.04153850078574,-2.68957246285414,0.351467286495232,4.52830408279668,0.0633203458265831,0.468200000106431,0.352601257992166,0.42738409412322,0.29672086521211,0.360997278890547
"ASV1013_UMGS1477.sp900553845.GB_GCA_900553845_1.",-1.82934431322901,-2.05982459327285,-1.33012353825904,0.767048609738331,6.27958562614209,0.115777588625929,0.442111577879968,0.145022111071942,0.210713035648125,0.113858721323293,0.165900578972226
"ASV1047_CAG.488.sp900539465.GB_GCA_900539465_1.",0.413400915338706,1.13857673625955,-0.717734384249991,-1.70252665120955,5.41226204993815,-0.277710684374734,0.369600000466389,0.000253737226916713,0.000945540365937433,2.41024006552771e-05,0.000120674631127235
"ASV1052_UMGS416.sp900542005.GB_GCA_900542005_1.",0.986469748672637,1.547831506801,-0.309962839001731,-1.47018507242538,5.20967795364697,-0.258132322822422,0.372600000454152,0.000752115056424964,0.00246058397515489,6.14180828957177e-05,0.000281911054786769
"ASV1069_Clostridium_A.leptum.RS_GCF_000154345_1.",3.76613978768397,3.89133027011943,3.25709297477391,-0.617071971481177,3.83787024883436,-0.13064922774778,0.423200000262186,0.00281194093816993,0.00869751995198279,0.0128286875543279,0.0301881443729128
"ASV1070_CACZRW01.sp902783675.GB_GCA_902783675_1.",-1.54400286188978,-1.83351874134333,-0.878246234614408,0.87102061356605,5.59957901747485,0.136632313888964,0.431000000234465,0.0784826844437652,0.125991364577867,0.043216730575849,0.07382261368295
"ASV1094_Bifidobacterium.globosum.RS_GCF_000741295_1.",-2.23265898256439,-2.04389145828931,-2.56452598504718,-0.739706892352362,5.92259160454994,-0.112952097186946,0.442311537887273,0.0409112459757781,0.0720395471112397,0.0924445274559395,0.134205242602998
"ASV1100_UBA4951.sp900542595.GB_GCA_900542595_1.",-2.97112809843965,-3.10091960247614,-2.68331362355323,0.418453139379612,4.42120775559154,0.0818245320095211,0.457708458450269,0.300445385533423,0.372176969893446,0.240560129339913,0.299463845636713
"ASV1108_Family_Rikenellaceae",-2.44710590725235,-2.48682747892626,-2.36708810419229,0.0500921496053284,5.32596367007318,0.0082861313329644,0.496000000013334,0.565049786839058,0.643085813790934,0.542774555364365,0.612339985196022
"ASV1130_Romboutsia_A.weinsteinii.RS_GCF_002250835_2.",-2.81984477566506,-2.89635328613151,-2.66537173319201,0.240981166361813,4.83572408024943,0.0422040867012283,0.478800000070795,0.51422067396821,0.595529535386716,0.469954331770871,0.539283919987116
"ASV1152_UBA644.sp002299265.GB_GCA_902373415_1.",2.36386210082872,2.53758276392719,1.81387089111673,-0.726665554620585,4.29499114299479,-0.142575244615244,0.418316337012286,0.0068609816653379,0.0180413101941502,0.00646737982019717,0.0165633421800299
"ASV1165_S5.A14a.sp900112915.RS_GCF_900112915_1.",2.12529670538136,2.35473179810806,1.31998160704789,-0.878297269795605,4.58875378199954,-0.173849509723222,0.397320536250013,0.0107450345689458,0.0254411849821156,0.0012824930687123,0.0041401094605258
"ASV1167_Roseburia.intestinalis.RS_GCF_900537995_1.",-0.507987008337596,0.0728364596832947,-1.33888622178273,-1.41371080019597,5.9920237010213,-0.21694747400805,0.403600000333739,0.00819774454686514,0.0195567899527085,0.00451452361144381,0.0113898245254262
"ASV1186_Genus_Brachyspira",-2.94265994878911,-3.04336466883506,-2.72467203150283,0.388901120498978,4.57787459729785,0.0756637145668458,0.462707458633252,0.382326806737548,0.458030884191742,0.339362078452467,0.404232186675414
"ASV1207_Alistipes_A.ihumii.RS_GCF_000321205_1.",2.89055314919832,2.97790081125557,2.67637906111709,-0.328960611792859,5.47451911224476,-0.0551501836646338,0.466306738765048,0.244213683025826,0.337161682155171,0.256079133830887,0.349362295464516
"ASV1256_Family_Treponemataceae",-2.9324945572809,-3.07572453290079,-2.63148985441199,0.554136819776513,4.49819382491237,0.106791360338112,0.443711257938412,0.27486319147111,0.341980967502376,0.213296329972468,0.26924540261706
"ASV1259_CAG.462.sp900291465.RS_GCF_900291465_1.",-2.90646285698412,-3.04065799278843,-2.60866170241726,0.400934826859044,4.43804001822671,0.0714455144753196,0.46160000012876,0.309838802182075,0.381565379666441,0.241386427949799,0.300168947313316
"ASV1265_Genus_Enterococcus_B",-1.53173200131426,-1.48102676236977,-1.62802788365958,-0.381221866993823,5.21945052364796,-0.064772028923428,0.469306138874905,0.421219048435281,0.506621542650808,0.437570688485865,0.513411476124594
"ASV1303_Genus_RUG410",-2.40561549226559,-2.72632831225024,-1.6426142423144,1.14633749010081,5.38440162811014,0.195500639897327,0.401200000342715,0.0107595839299124,0.0229288001580245,0.00689775982332824,0.0140833559200495
"ASV1305_Eubacterium_G.sp000435815.RS_GCF_003460505_1.",1.19069495985391,1.81229319423002,-0.466716280959358,-1.61036030431386,5.21922071649399,-0.286740317572892,0.36700000047709,0.000361174542325789,0.00135677266440108,1.90751444148864e-05,0.000100244018396089
"ASV1312_UMGS1537.sp900543695.GB_GCA_900543695_1.",-0.262449296618173,0.480893172493245,-1.41821830741617,-1.74883308066995,5.35058241646683,-0.28297379553536,0.361527694960825,0.000526393392234005,0.00169599302855797,4.18987387610286e-05,0.000188124670193779
"ASV1343_Lachnospira.pectinoschiza_B.RS_GCF_900103815_1.",-1.57951755560768,-1.54649884312176,-1.64459129155665,-0.371322061375428,5.72450403479991,-0.0582867733892708,0.4718000000943,0.389463617678416,0.47487237752914,0.455248396768828,0.530253826943477
"ASV1350_UBA71.sp900767505.RS_GCF_900767505_1.",-2.04703941867616,-2.05001373160228,-2.04219734661374,-0.237174965784577,5.80845206716933,-0.0380973810168109,0.481503699321862,0.569518861764363,0.647846200275461,0.584333974361835,0.653193090945758
"ASV1389_Zag1.sp001765415.GB_GCA_001765415_1.",-2.50513078478375,-2.60557828944373,-2.29970844238398,0.214030517122836,5.77503207147664,0.0330847439427592,0.479800000067444,0.565413589706465,0.643434086091591,0.482888033990807,0.553759386026803
"ASV1394_Genus_Evtepia",1.6389270330675,2.29021105457065,-0.103488981708864,-1.97024531492459,4.75345399735104,-0.370260943238179,0.31020000073918,8.12367412403696e-07,6.8158571527887e-06,8.95924281529833e-10,1.45192158337788e-08
"ASV1415_Dwaynesavagella.sp000283555.RS_GCF_000283555_1.",-0.857022140402315,-0.595766412996476,-1.30952583085059,-0.708800348748122,5.34380625350953,-0.113588207533984,0.440000000202923,0.217263790500638,0.294098182718609,0.120766527294917,0.177031626718032
"ASV1417_Aerococcus.urinaeequi.RS_GCF_001543205_1.",-2.09077660310119,-2.11782832501085,-2.03734543856745,-0.0555569989845512,5.50827198484709,-0.00909784012316178,0.495800000014001,0.583148217290573,0.661572647227903,0.60090039525517,0.669633845064399
"ASV1463_Family_UBA932",-1.94378990758928,-2.3446527034909,-0.941394040140192,1.63246042211363,5.5224603481057,0.262446524844726,0.383523295751302,0.00114567472356468,0.00311990442987272,0.000486155221268767,0.00144815503315611
"ASV1485_Genus_Aminipila",0.308383861806743,0.844127155984404,-0.514759530333453,-0.903343442040782,5.12833915097001,-0.161383182955802,0.414800000292493,0.054122694735952,0.0949105343125694,0.00951030559401567,0.0216867688853368
"ASV1497_Rubneribacter.badeniensis.RS_GCF_002899695_1.",-1.97914778164076,-1.79757836890868,-2.29719213663829,-0.829895993755946,5.57570478031351,-0.133011048813148,0.436600000214787,0.0770631239245607,0.123749585170877,0.0927956326521649,0.138192592447272
"ASV1500_Monoglobus.pectinilyticus.RS_GCF_002874775_1.",1.64662222020665,2.35857773886559,-0.538081237206558,-2.5415569478311,4.81198101822909,-0.466524119954727,0.279200000914298,4.10043181338165e-09,6.29176432352711e-08,2.64793361693052e-12,8.30217917797736e-11
"ASV1522_CAG.873.sp001701165.GB_GCA_001701165_1.",-2.50510915421934,-2.56766207166788,-2.38165910317077,0.161574163131096,5.09419880720791,0.0265617656223548,0.487000000043362,0.572511637598652,0.651071254316186,0.534059703312396,0.605398868964828
"ASV1547_Enorma.burkinafasonensis.RS_GCF_902150035_1.",-2.39244745570947,-2.49638346135952,-2.16858817104192,0.393748958713806,6.17285770484562,0.0580676825213785,0.468400000105756,0.412788340575024,0.496578382377989,0.400329332962127,0.472144059982181
"ASV1575_Family_Vallitaleaceae",-1.71688786808468,-1.52073872988918,-2.05394753860116,-0.468509790480958,5.73055352060225,-0.0715595211475637,0.469200000103058,0.236968659838057,0.313890835085402,0.182848661817816,0.246804744515431
"ASV1642_Family_Christensenellaceae",0.504737375931897,0.838276870201169,-0.437170979089903,-0.771269799336265,4.97232766054269,-0.136643197551495,0.429600000239413,0.0587773314020143,0.100978041675563,0.0330609472486803,0.0616391133488478
"ASV1646_Thermoanaerosceptrum.fracticalcis.RS_GCF_000746025_2.",-2.62899808162305,-2.6022201125936,-2.67771460770473,-0.239769843492685,4.98672124761678,-0.0434823957843851,0.480000000066773,0.345972578877213,0.424677984379073,0.453931246616094,0.524908535338443
"ASV1654_Family_Desulfovibrionaceae",-1.94805072780886,-1.98104608304608,-1.88375550503164,0.0265542476571783,5.2108184858322,0.00421296416403893,0.498400000005334,0.599041727984136,0.675993480846035,0.619318913780925,0.685409354859293
"ASV1742_Class_Alphaproteobacteria",-1.92249624287271,-2.18755153001737,-1.33094518520978,0.879846877764195,5.86601749864947,0.132443469171371,0.435312937631724,0.0616020998966721,0.10201099003715,0.0524779855016648,0.0840368771177021
"ASV1748_Family_CAG.826",-2.8677922672925,-3.03659754211431,-2.4904283801739,0.627197253805829,4.41789431225877,0.126885802732864,0.439400000205012,0.187193588268839,0.249536762908857,0.133735024038821,0.180980524958908
"ASV1812_Family_Anaerovoracaceae",0.0275531702687193,0.315658025372772,-0.593182950623168,-0.555981727667899,4.86332021382119,-0.100246289074262,0.449110178135746,0.23280523499202,0.312035962221706,0.128874297562619,0.188961783601094
"ASV1856_CAG.878.sp000432255.GB_GCA_000432255_1.",0.972257278192499,1.84125618021966,-0.464405202032035,-1.58166939470188,5.81367182860936,-0.240393015752926,0.387722455902873,0.00297087113245513,0.00838075172982699,0.000441526896538884,0.00160216609846087
"ASV1878_Anaerofustis.stercorihominis_A.RS_GCF_005844425_1.",-0.753575792340293,-0.394584731139904,-1.32157772369371,-0.853861609440865,5.09417783916251,-0.142246124550099,0.423200000262186,0.0893362205739297,0.139480598352988,0.0214429386330488,0.0408873626466922
"ASV1894_UBA4871.sp902809935.RS_GCF_902809935_1.",0.254337660523499,0.693885729230879,-0.846572708856993,-1.03634035661643,4.90099985410759,-0.191479336836455,0.408600000315199,0.0116348996521506,0.0254637025235692,0.00248207325374213,0.00672118913946895
