"","rab.all","rab.win.PA2","rab.win.PA3","diff.btw","diff.win","effect","overlap","we.ep","we.eBH","wi.ep","wi.eBH"
"ASV366_UBA11452.sp002069785.GB_GCA_002069785_1.",2.92175564966431,2.1764916676069,4.0161103720399,1.8672688087916,5.09415872726244,0.329535426415585,0.335532894035807,0.000373607731764136,0.0011497129415484,0.00012195122378531,0.000461222633509642
"ASV367_Intestinimonas.timonensis.RS_GCF_900626145_1.",6.57139944082438,6.95730429263379,5.57197835432608,-1.31867429589388,1.84031037424429,-0.607025241546717,0.235752850651814,0.00028916605139663,0.000945072534754635,1.4340458163781e-09,1.1792492422711e-08
"ASV373_UMGS268.sp900540175.GB_GCA_900540175_1.",-0.632621441194595,-0.577642884839679,-0.751968390824082,-0.0693195156547275,6.91482854948085,-0.00879359230055529,0.495400000015334,0.690361698989116,0.769922120147195,0.713289408960343,0.782578477700652
"ASV374_CAG.312.sp900546565.GB_GCA_900546565_1.",4.48110519666517,4.27617063980379,4.65016599721092,0.579182869763149,4.02549277740666,0.118460725161326,0.437112577697412,0.00313960936611612,0.00860340867031247,0.12444480499142,0.20516554706195
"ASV378_Caprobacter.sp004103755.RS_GCF_004103755_1.",3.39082817550682,3.65350123939936,2.72587184952537,-0.95780588003868,4.40904831680662,-0.190770907204832,0.381800000417322,0.0404409056290745,0.0810281604197854,0.00380197830619968,0.0103738631286063
"ASV381_Class_Spirochaetia",-2.29585986651564,-2.60803025945236,-1.38133288649951,1.87708866386465,6.59431010406421,0.277037240791461,0.371925615333734,0.00183365357332376,0.00505889290562538,0.0113945250204879,0.0233452895567007
"ASV383_WRAF01.sp009783515.GB_GCA_009783515_1.",2.64041821846575,2.80698781957211,2.43480409067931,-0.630583391289527,5.24712895038963,-0.105849738284332,0.439200000205709,0.332525519039499,0.438830775871166,0.221046057998754,0.320732174571671
"ASV399_Anaerostipes.sp001940315.RS_GCF_001940315_1.",3.109764730029,3.44367686343941,2.62173947388836,-1.21538741965407,6.14201215022969,-0.181731661955834,0.412600000300516,0.0426647751765733,0.0852015918575082,0.0364434251115657,0.0736277981750963
"ASV409_UMGS1375.sp900066615.RS_GCF_902363685_1.",3.95439763201313,4.02144432327987,3.81640095695181,-0.277183072549665,4.76089584216768,-0.0502529269026149,0.469800000101035,0.75035591590442,0.821248028624271,0.557585652644504,0.660366071564233
"ASV412_Anaerobutyricum.sp900016875.RS_GCF_900016875_1.",3.94321528944506,3.91491975776524,3.97349481222568,0.111879750500711,5.16405342826218,0.020748269726513,0.487600000041359,0.588441070210473,0.681577925319789,0.831868466682828,0.880219998530374
"ASV436_CAG.41.sp010206265.RS_GCF_010206265_1.",4.29828739386466,4.44598223331471,3.79161738601993,-0.687210327507627,4.0669443732931,-0.139482576141406,0.416716656954085,0.137920500246438,0.223866014338433,0.0367391248133893,0.0748908708009498
"ASV458_CAIPUE01.sp903868125.GB_GCA_903868125_1.",0.119207322189995,0.718672133799819,-1.00191341297557,-1.64221782247134,6.96046498425481,-0.225549093289566,0.397600000356277,0.0339440027022194,0.06777487869048,0.0304038077740722,0.059657911803565
"ASV464_BX7.sp014384765.GB_GCA_014384765_1.",1.24537035951119,0.896287536579206,1.82430762951345,-0.070054027847311,5.3726922614695,-0.0117405538581856,0.493400000022004,0.679813719982782,0.759687826330287,0.763768158334072,0.82566037666166
"ASV471_Pseudoruminococcus.massiliensis.RS_GCF_900291955_1.",-1.28517664056514,-0.951530773175394,-1.89304774456509,-1.13498443444298,5.90989461165935,-0.178193008930386,0.417916416997734,0.0973577964245818,0.157626770911292,0.0998610438923513,0.156064482040489
"ASV475_UBA1174.sp902791965.GB_GCA_902791965_1.",-1.66086882194591,-1.88038516684894,-1.00692996643551,1.36084923579196,5.89943265983416,0.213071484533307,0.410800000307107,0.0601921260125799,0.10414160056773,0.051936067923668,0.088766572168122
"ASV480_Angelakisella.sp013316495.GB_GCA_013316495_1.",4.74923915780706,5.26567681759618,3.78133481167293,-1.49271270099039,2.53213457802799,-0.41702279205677,0.237800001205509,0.00233545967332399,0.00685109108051053,1.30630748512596e-09,1.07335334416411e-08
"ASV484_Parasutterella.excrementihominis.RS_GCF_000205025_1.",-1.83160311186537,-1.12505743411049,-2.90037275940582,-2.30710514433681,5.81911887310705,-0.354537397369469,0.334400000620011,0.000423785260022417,0.00123594714117502,0.00156059595072791,0.00380856475184682
"ASV490_Family_Acetivibrionaceae",0.199888521639061,0.657255389192738,-0.686740588479855,-1.44472590857662,5.50798872252117,-0.236892593919634,0.386600000398498,0.0325627578925474,0.0642281520801671,0.0212080194267133,0.0436515458001712
"ASV498_Family_CAG.917",-1.12631435999507,-1.05690107654265,-1.29068057399495,-0.332948550374297,6.55544830554857,-0.0461463744941494,0.479504099248571,0.591838420427487,0.682026975706782,0.650776416332215,0.726908499286788
"ASV499_Genus_Desulfovibrio",4.09921691393739,5.18662783024836,2.00545380868282,-3.37123632654694,4.04811871602406,-0.731032121799439,0.177164568931328,1.05854863060702e-09,9.03795701271249e-09,3.12520545541379e-14,5.17109045531566e-13
"ASV502_Genus_Treponema_D",-2.43267360872954,-2.39356736405938,-2.52460522030649,0.0593302265193474,5.12950193864735,0.0120815548017651,0.493301339754378,0.46580927892717,0.559693777507201,0.58804452598244,0.66717991353118
"ASV507_UBA6984.sp003258725.GB_GCA_003258725_1.",4.14358420743024,4.16075408202835,4.03776783562989,-0.494234264617916,6.36077707391223,-0.074277628691639,0.462507498625931,0.498833116209199,0.606977234261174,0.393746293386728,0.507328220363821
"ASV508_Order_Oscillospirales",3.82601368622057,3.82859084470116,3.8231542425615,0.210077725344858,3.76118189682305,0.0463659627617809,0.473000000090263,0.0754749226517051,0.131062904530598,0.509076671435328,0.616470394429306
"ASV511_AM07.15.sp003477405.GB_GCA_003477405_1.",4.82935733711889,5.43336955323421,4.03774827293064,-1.30123148353627,2.5957006677547,-0.384112706888276,0.270545891790341,0.00586106090533538,0.015572222635558,8.12454017433261e-08,4.93048773150909e-07
"ASV515_Victivallis.sp002998355.RS_GCF_002998355_1.",5.66914507588686,5.35362727114641,6.07282087704398,0.796061485853948,2.86193713267014,0.221423125445967,0.369126175233193,0.0018398122983882,0.0052706949223415,0.00375597632627377,0.0103894682346976
"ASV516_WQZE01.sp009780875.GB_GCA_009780875_1.",5.10302290900802,5.54949266730653,4.33127820862953,-1.18706150626088,3.86230530647668,-0.245793887005115,0.369326135240371,0.0211541108677522,0.0484923272222544,0.000863189647143442,0.00285239526330828
"ASV517_Firm.11.sp900540045.GB_GCA_900540045_1.",1.28775849186564,0.638375527774357,2.29575666970571,1.10223076464555,5.47948299922221,0.181707183182084,0.415400000290311,0.0892387756205849,0.147636900389106,0.0604757217042933,0.110650346795078
"ASV526_RC9.sp000434935.GB_GCA_000434935_1.",0.118879133691873,-1.59328408011428,8.41976359635381,9.7157862769122,4.4853430481281,2.01410481411683,0.0408000097780193,3.44046025737074e-26,1.44984649808138e-24,4.63173998730032e-26,2.62388313572258e-24
"ASV532_Family_CAG.508",4.1477703795094,4.00870861319696,4.25103004324036,-0.143311855492772,4.67684682426822,-0.0256716227076293,0.484303139424479,0.736390887759108,0.808595671623404,0.748575186963204,0.817324152267168
"ASV535_Parabacteroides_B.pacaensis.RS_GCF_900292045_1.",-2.71052086730098,-2.58067702595388,-2.96824236212905,-0.452875268615725,4.71413471041822,-0.0838435543018109,0.460200000133513,0.389110595585366,0.475878068875784,0.403537016259322,0.481329024627561
"ASV552_Massilioclostridium.coli.RS_GCF_900095865_1.",2.43257736186432,3.87525284316557,0.70535435939596,-3.08530962353839,5.34131838278272,-0.51963120652795,0.261747651496963,5.32437884904836e-06,2.58159043818617e-05,1.03311821983514e-07,5.93800172715368e-07
"ASV557_CAG.917.sp000437555.GB_GCA_000437555_1.",-0.298619111123852,-0.0812926772085492,-0.786264457947864,-1.08290822702921,6.37875832801565,-0.156806474901983,0.427000000248633,0.127345220780206,0.198232414324913,0.127708350160267,0.195927599882749
"ASV560_Gallibacterium.anatis.RS_GCF_000379785_1.",-0.905663634534827,-0.0271925784354039,-2.30418201635118,-2.63657425462209,6.20670317002464,-0.394386420204742,0.323800000670614,0.00017510933680943,0.000634121769807342,0.000315833748724016,0.000983990976429318
"ASV571_CAG.269.sp900553125.GB_GCA_900553125_1.",-1.77441904645594,-1.62867056321684,-2.07060030881318,-0.419309990338999,5.74548399172268,-0.0665475859261398,0.467000000110482,0.510232281687422,0.604105810402043,0.484213004460662,0.570003379704498
"ASV615_Limosilactobacillus.reuteri_D.RS_GCF_003072625_1.",2.29220460908884,0.0864485310793874,4.7538340095725,3.76217023182461,5.94821997216934,0.574806316814645,0.267000000992109,9.85009090508827e-07,4.84714761794578e-06,1.35345036466928e-07,7.86196157592721e-07
"ASV623_CAG.465.sp000433755.GB_GCA_000433755_1.",0.520205322012059,2.41979505664818,-2.01026730992882,-4.03867947700864,5.60321716333409,-0.649507173706134,0.236000001220161,8.47818855769953e-08,5.22094865578516e-07,1.42759493374031e-08,8.67079308427669e-08
"ASV641_Genus_Anaerotruncus",5.42268133430361,5.88533687828266,4.31220519411,-1.48399303927258,1.87035660358501,-0.56904033036423,0.207400001483304,0.00132117033037595,0.00402795035578596,1.24394885880875e-11,1.42888041565539e-10
"ASV672_Family_Borkfalkiaceae",-0.998552266468844,-0.583530760190348,-1.78728281444138,-1.21962182560193,5.41366541641609,-0.203198510351981,0.40971805669968,0.0734450756466744,0.121856252168978,0.0605374148808982,0.102039389175401
"ASV676_Class_Clostridia",3.93887327893909,4.46147101327508,2.84380888892288,-1.37252467246756,3.78655963317962,-0.301944589495751,0.3349330140146,0.0218805670800201,0.0481393981442663,0.000167882657060929,0.000622993398650878
"ASV720_SFLA01.sp004553575.GB_GCA_004553575_1.",2.46006005798525,2.58760038718002,2.15562929433872,-0.320049619368376,5.4334350044027,-0.0519190697441341,0.46910617886758,0.647261164141393,0.73406537266938,0.580830740397028,0.675377620777796
"ASV740_Genus_Anaeroglobus",-2.02696583028958,-2.52429550528041,-0.202448458164877,3.90454564365077,8.15646021355021,0.476006197976582,0.318736253444809,4.41972429364271e-05,0.000174571362940721,0.000271088731931968,0.000834404497285972
"ASV747_NSJ.38.sp902363445.RS_GCF_902363445_1.",1.89197845281624,2.63001588863343,0.395123482476459,-1.64801824752178,5.22835879639823,-0.286004108322366,0.347400000560914,0.00720177654108984,0.0179746970712524,0.000458956042587647,0.00151904479629924
"ASV754_Genus_UBA2866",-2.03185778283602,-2.01255980191204,-2.08198389075993,0.12283408130584,5.33951258995429,0.0196842682038266,0.490400000032012,0.568301676051491,0.658362734666614,0.599299966817953,0.679392221231703
"ASV767_Family_UBA1242",-1.09294836467636,-0.413969423085312,-2.12370521895526,-1.83504982950249,5.87475461593778,-0.286348788387114,0.366326735132754,0.00567326430321891,0.0134638442817547,0.00514173834165939,0.0118506321460228
"ASV769_UBA1103.sp013333515.GB_GCA_013333515_2.",-2.38753501331663,-2.67212444224367,-1.58235661788713,1.66468009109784,6.16671684114417,0.253705584276468,0.381600000418112,0.00614209766277172,0.0143005590651157,0.0173446488570298,0.0333018681499374
"ASV780_CHKCI006.sp900018345.RS_GCF_900018345_1.",0.912946796048626,1.43725677351809,0.0483862119626055,-0.956730676359268,5.7855090133659,-0.147631580686171,0.421600000267921,0.124476446346118,0.196944043582108,0.064219448153259,0.114042586061903
"ASV781_Family_CAG.552",2.53688874911739,3.42360151264876,0.493286415851644,-2.99275264024819,5.64972787105457,-0.486714429398493,0.282543492195326,7.58116113744933e-06,3.7017597070235e-05,1.05300204312344e-06,5.38928807279892e-06
"ASV788_Formamonas.warabiya.RS_GCF_002777255_1.",3.01794946508561,3.5479744289634,2.53278042775565,-1.07522679089273,3.97394158529118,-0.218646066694581,0.371000000460664,0.228340264931327,0.326690655584019,0.00449614400436689,0.012031384765842
"ASV796_Family_Erysipelotrichaceae",1.62329909463217,1.84223447890945,1.19873705212652,-0.512828836927405,5.0160567387847,-0.0934243502350569,0.448310338106504,0.29776414943377,0.399268464379595,0.178404564263721,0.267173819216478
"ASV800_Massilicoli.timonensis.RS_GCF_900199515_1.",-1.31537414532677,0.0898555954939599,-2.95521795897689,-3.64626179537683,5.79335847489376,-0.578029637762346,0.253800001083328,1.18402842694107e-07,7.44215848468527e-07,1.28405342575068e-06,5.7089855956989e-06
"ASV806_UBA1248.sp902784545.GB_GCA_902784545_1.",-0.344164602520209,-1.16164429464259,1.7435822171235,2.29120257147015,5.38661817908657,0.387418297719446,0.325000000664768,0.00346630876342903,0.00821271188420308,0.000231824621742946,0.000770562115320486
"ASV810_Turicimonas.muris.RS_GCF_002221595_1.",-1.36608652394887,-0.000705862701988913,-3.05146969256802,-3.72960680973809,6.43581840528839,-0.5587862386643,0.257000001060481,8.87678295271505e-09,6.3634518126135e-08,8.28543832180534e-07,3.69008104001428e-06
"ASV812_UBA4855.sp900540365.GB_GCA_900540365_1.",-1.91696086777013,-2.66659160800824,2.41771937458843,4.88176342971033,6.15671750874912,0.722131932732565,0.219156170133321,1.98828481947144e-07,1.01136218009275e-06,8.24248587428822e-09,4.84889716074978e-08
"ASV816_Family_Sphaerochaetaceae",-1.08745123482544,-2.59362716744369,6.4151561957911,8.95995440400483,3.84032555960848,2.23627559843464,0.0268000151190901,1.17400273492265e-26,4.89172595228509e-25,9.47203905885268e-28,1.03801505513215e-25
"ASV819_Genus_Pygmaiobacter",1.98092942047116,1.79254699646875,2.16048217692469,-0.0868723053911475,5.06905461077014,-0.0138469246234081,0.491101779673729,0.662150120048143,0.744306451170566,0.778805390366331,0.838394420305252
"ASV825_Emergencia.sp009935805.RS_GCF_009935805_1.",2.95950917183311,3.10125053883434,2.71375751057143,-0.176740305783246,4.1418141326183,-0.0413551272390311,0.473600000088246,0.662631103112172,0.746161342109194,0.606243728131158,0.698393009730758
"ASV826_Clostridium.cuniculi.RS_GCF_004353185_1.",-1.4123511604718,-1.52509929131608,-1.1273705575899,0.392877661789841,5.93279855196359,0.0585438011708961,0.472800000090936,0.574340429892057,0.662544024658042,0.529359231196966,0.614582035563806
"ASV850_Soleaferrea.massiliensis.RS_GCF_000820765_1.",1.78110771251523,2.08521666214417,1.29227151553657,-1.00517162505211,4.88487919815873,-0.181621333043002,0.405918816561738,0.0966193478893662,0.162801030746963,0.034654277875647,0.0690556557910598
"ASV853_Blautia.sp000432195.RS_GCF_902363515_1.",-2.19336049825089,-1.77174425766093,-2.96056728136278,-1.39322291343777,5.22528677688321,-0.232140602961108,0.386122775845109,0.0275053585348442,0.0500212119628103,0.0334463733711172,0.0562183829745814
"ASV862_Family_Acidaminococcaceae",-2.38833255071634,-2.1879688501106,-2.77541712472271,-0.690143956770956,5.85769352154243,-0.100096190967628,0.440711857828839,0.147992545872051,0.21636452146407,0.249994688859882,0.321148639132599
"ASV864_Genus_Lacrimispora",-1.58321425990202,-0.827963241301488,-2.77379024997025,-2.31129074892437,5.05621104409701,-0.406743520246079,0.314200000718556,0.00120658593153749,0.00322298000386145,0.000621748872670683,0.00173417127826166
"ASV869_Weissella.paramesenteroides.RS_GCF_000160575_1.",-2.02840131802683,-2.27942532590653,-1.4241063377025,0.989305468799003,5.00048501702287,0.177191058224607,0.415916816924992,0.136697281453071,0.197937166464118,0.101254046776537,0.152212840231758
"ASV870_UBA1829.sp900549045.GB_GCA_900549045_1.",1.76763949090466,-0.00477369599484501,3.66229063546207,3.09705338450714,5.3159251227298,0.516968037424289,0.276400000931652,2.80416588710406e-06,1.22690462212081e-05,1.62814529872201e-07,9.27993106614558e-07
"ASV891_UBA4626.sp002406115.GB_GCA_002406115_1.",-0.705427291847927,0.91312646371967,-2.49289295332864,-3.49486470803722,5.53046020362997,-0.570870294431759,0.262947411536775,6.36767944788587e-07,3.40764459447363e-06,5.01359473275048e-07,2.41264478128133e-06
"ASV926_UBA7160.sp003612585.RS_GCF_003612585_1.",1.43430860956445,1.26064590069958,1.6379465673999,-0.00606868853285025,5.03326644174149,-0.00102649890037938,0.499600000001334,0.643524878805538,0.728771180714993,0.778454508844934,0.83731468067932
"ASV959_Family_CAG.272",0.854730661376984,0.101254546525798,2.35296634195533,1.81817596813463,5.26793762088779,0.317542384395957,0.342800000581478,0.0113019427142543,0.0251217980301314,0.000642349015976346,0.00205576953779888
"ASV978_Family_Tannerellaceae",-1.08818739335047,-1.96717164102457,5.16827664856892,6.06184536693091,6.30340803490589,0.850122635412332,0.208758249819073,5.70217372658736e-09,4.06737101199841e-08,2.76244050022608e-10,2.2016962931282e-09
"ASV991_CAG.313.sp003539625.GB_GCA_003539625_1.",-1.77123022045912,-1.29257616381707,-2.62563494841149,-1.46623821504277,5.43356855158569,-0.236134698361336,0.386000000400837,0.0354954360091328,0.0634921089792675,0.0280742394170663,0.0493019909605446
"ASV1004_UMGS1864.sp900555835.GB_GCA_900555835_1.",-2.13868044999084,-2.18254977157676,-2.03711141019533,0.224803740140803,5.54123849491407,0.0343067329599345,0.48210357934385,0.598296097477168,0.685719341644359,0.559054465895595,0.640907412037034
"ASV1007_Family_Helicobacteraceae",-0.580105502756088,-0.736040861432569,-0.237362904323177,0.549855064109621,5.77558366001395,0.0806618549323373,0.462000000127403,0.422501073093755,0.519675000014097,0.461838928986968,0.555932320846681
"ASV1009_Order_Lachnospirales",0.772986738047635,1.22180975490036,0.0988348660193763,-1.20030284107318,4.95761000120405,-0.215796255755886,0.387200000396163,0.0620902735560658,0.109326721240264,0.0161320873585453,0.0348498193485403
"ASV1010_OF09.33XD.sp003481995.GB_GCA_014337215_1.",0.325057409375992,0.257824617351607,0.427935120838848,-0.160821956656379,5.08171276922745,-0.0298770709920142,0.484103179417149,0.629599648648979,0.715917337265122,0.666632725884753,0.742719887591614
"ASV1011_SCTM01.sp004297485.GB_GCA_004297485_1.",-2.38342134495322,-2.65591032299549,-1.5955413034263,2.01449057602504,7.38952167015106,0.27406871712361,0.375324935455956,0.00145097563197815,0.00411384882473793,0.0153151302767656,0.0303874541073522
"ASV1013_UMGS1477.sp900553845.GB_GCA_900553845_1.",-1.28173522952969,-1.27648634553719,-1.29254766576741,-0.124045555687921,6.14840207410042,-0.017756199641029,0.489502099615079,0.621822340641743,0.707950017302106,0.651420011492183,0.728053404901855
"ASV1047_CAG.488.sp900539465.GB_GCA_900539465_1.",-1.24608932237187,-0.691036713857435,-2.23680836438755,-1.56731639142314,5.18549121659028,-0.264421369948086,0.372400000454964,0.0351246549104618,0.0646823875485987,0.0136289713548591,0.0272279178602013
"ASV1052_UMGS416.sp900542005.GB_GCA_900542005_1.",-0.237362863707829,-0.274836550405786,-0.149617918107964,-0.0904609981072921,5.43717429391544,-0.0162660992428654,0.491400000028675,0.633643969052017,0.719998920287307,0.709207221949039,0.779474821742861
"ASV1069_Clostridium_A.leptum.RS_GCF_000154345_1.",2.35074260425106,3.30129305135576,0.820283171692672,-2.47743520910342,4.81053190939378,-0.47137840957314,0.264947011603267,3.12750625431956e-05,0.000132588798486594,1.18837842139985e-07,6.75876305870787e-07
"ASV1070_CACZRW01.sp902783675.GB_GCA_902783675_1.",-0.739812003208097,-0.84312071258564,-0.430647290856551,0.65123113197803,6.13596499985937,0.0965032107676657,0.458308338472223,0.427602659109914,0.522022614618802,0.322088348704105,0.41466912460026
"ASV1094_Bifidobacterium.globosum.RS_GCF_000741295_1.",-2.18185067827336,-2.52040890688339,-1.10204822698868,2.13935461698239,6.4210278748939,0.312709025980901,0.36460000048705,0.00896107914324259,0.020035224269787,0.0104270455058026,0.0216676001231407
"ASV1100_UBA4951.sp900542595.GB_GCA_900542595_1.",-2.54233664135061,-2.65358808731447,-2.26473903721266,0.83303040968551,5.72912000542499,0.132760727371439,0.434513097602534,0.0776860433913415,0.126705330183079,0.2330000323487,0.304733349694524
"ASV1108_Family_Rikenellaceae",-2.46890251108189,-2.31829943867483,-2.77591872872666,-0.436362980199379,5.11110006626291,-0.0743383054748777,0.461800000128081,0.433914107392504,0.523617470537617,0.401227975789778,0.481853261938278
"ASV1130_Romboutsia_A.weinsteinii.RS_GCF_002250835_2.",-2.42703180777718,-2.63497819283881,-1.90084440730172,1.12678655097922,5.03454523608694,0.200510648901148,0.40651869658351,0.118866148375332,0.175057986096154,0.101377457271911,0.150505187342914
"ASV1152_UBA644.sp002299265.GB_GCA_902373415_1.",1.43181871187451,1.85079614362524,0.948885988814214,-0.827152187791995,4.57302082929941,-0.154275619097538,0.42340000026147,0.240086733265321,0.334373737783556,0.0749748692767593,0.130847698962431
"ASV1165_S5.A14a.sp900112915.RS_GCF_900112915_1.",0.691891270908723,1.36026520479536,-0.593583298329012,-1.46441360093463,5.21144708121845,-0.25374206417681,0.368526295211661,0.0219280623970815,0.0450954948396817,0.00494851458413716,0.0122620529752821
"ASV1167_Roseburia.intestinalis.RS_GCF_900537995_1.",-1.31454413464003,-1.31557788434621,-1.31329098229362,0.0212373883190651,5.57898940341058,0.00370520990573706,0.498100379930345,0.627440904240902,0.713937767802309,0.651386745033323,0.72798186206612
"ASV1186_Genus_Brachyspira",-2.24646057361272,-2.68165829847401,-0.511812037475696,3.69048569587105,6.55488369941212,0.50678863939184,0.305938812998845,0.000105735517601512,0.000376604996512419,0.000228584796541284,0.000703262937136205
"ASV1207_Alistipes_A.ihumii.RS_GCF_000321205_1.",3.20775487953864,2.71016764658481,3.91286936029321,1.07809154730889,4.13941474362718,0.222619370942712,0.381323735671986,0.000702768989756492,0.00203507464621936,0.00468374950336911,0.0125409034087354
"ASV1256_Family_Treponemataceae",-2.57593164675338,-2.60551625081457,-2.50817647561057,0.36473292644323,5.36924525471342,0.0573251973696402,0.468000000107105,0.291875478824708,0.37574282967234,0.486835968365392,0.56932680771645
"ASV1259_CAG.462.sp900291465.RS_GCF_900291465_1.",-1.33470423740564,-2.55761280395083,6.58126217713282,8.48347029603213,4.7373208206598,1.57811394883711,0.0915816877526303,5.36316035492664e-19,1.33542177589561e-17,9.18175379506691e-21,3.40932398877807e-19
"ASV1265_Genus_Enterococcus_B",-1.76057561870004,-1.59562219185735,-2.0926040214342,-0.520545611290676,5.20881153019948,-0.0891864672051679,0.454400000153275,0.491171548267897,0.582058288095257,0.433329075561312,0.516946496133882
"ASV1303_Genus_RUG410",-1.66173715568306,-1.61299054550692,-1.77901892498823,0.284710567534959,6.32977456716003,0.0400369465167007,0.480600000064764,0.579864274940102,0.670017423752685,0.627165968692904,0.705862270330587
"ASV1305_Eubacterium_G.sp000435815.RS_GCF_003460505_1.",-1.24107798827267,-0.42909426386691,-2.50843052929475,-2.33015930666099,5.00347324440083,-0.418016380933625,0.314337133291054,0.000535454127509091,0.00157471738266604,0.000192367460167037,0.000583639529355256
"ASV1312_UMGS1537.sp900543695.GB_GCA_900543695_1.",-1.57168156603839,-1.394758993265,-1.92214463144967,-0.457117422830719,4.92935697290143,-0.0836297521469701,0.458400000139633,0.363689989757901,0.45494211419417,0.321141977567189,0.405771803621601
"ASV1314_CAG.279.sp900550025.GB_GCA_900550025_1.",-2.47668456769614,-2.707635187525,-1.87336453180554,1.59535752483176,6.94189970851954,0.226232995322437,0.387600000394608,0.00424370433396916,0.0107119303941081,0.0479648732513753,0.0800259922707385
"ASV1343_Lachnospira.pectinoschiza_B.RS_GCF_900103815_1.",-2.03948406790794,-1.60462261698374,-2.79835281089795,-1.44257225100561,5.17740227614147,-0.246389385886433,0.383600000410233,0.0540588302762102,0.0925877309361964,0.0356726175937575,0.0613433620436914
"ASV1350_UBA71.sp900767505.RS_GCF_900767505_1.",-1.27260483550489,-1.98912235903923,2.22691110320395,3.24239248985847,5.73707787116755,0.507721155995792,0.292541492536662,0.000210373550378903,0.000692198400903516,1.33980657345235e-05,5.30132136722915e-05
"ASV1389_Zag1.sp001765415.GB_GCA_001765415_1.",-2.15697793782293,-2.26905107445089,-1.87930813475073,0.585188427813827,6.24967824677509,0.0885061624188837,0.460707858560049,0.278642739983101,0.368975573889215,0.303687054948444,0.387934965062274
"ASV1394_Genus_Evtepia",0.0160822554087545,-0.0840914335801157,0.216818754094172,0.0269771376819907,4.80777362285293,0.00474635139059783,0.498100379930345,0.635840948413292,0.719688750221414,0.721384360679047,0.79007172567706
"ASV1415_Dwaynesavagella.sp000283555.RS_GCF_000283555_1.",-1.1522915028249,-1.27723911868156,-0.801994393362541,0.770451717373524,5.84493092573231,0.120748216282338,0.446200000181434,0.271689447676982,0.360943374423285,0.19578003722794,0.276586305969649
"ASV1417_Aerococcus.urinaeequi.RS_GCF_001543205_1.",-2.01344094514925,-2.0230611366336,-1.99304286644787,0.00540759028710536,5.33599912260482,0.000683438502754579,0.499900019996334,0.582552993468353,0.670997973947491,0.603623306042698,0.682255210828171
"ASV1463_Family_UBA932",-0.519555941282796,-0.901482231302646,2.44291681800686,2.29669028731478,7.3154144024166,0.299398328113016,0.373725255398422,0.011332812081021,0.0254762732201994,0.00321381060700907,0.00824482242968244
"ASV1485_Genus_Aminipila",-0.336344177369214,-0.482728801369244,-0.0341172991116032,0.180439948519745,4.99890915314898,0.0317620674350919,0.484200000052719,0.540350541961108,0.630884348364002,0.563716576756064,0.649390960460032
"ASV1497_Rubneribacter.badeniensis.RS_GCF_002899695_1.",-2.56380185392372,-2.25574995740805,-3.12789833127691,-1.03616634538484,4.80800881103799,-0.18728481542307,0.404200000331503,0.102674588600738,0.15270502945748,0.0915748355410595,0.133728046470927
"ASV1500_Monoglobus.pectinilyticus.RS_GCF_002874775_1.",-1.22172607949374,-0.506508433272652,-2.4104007559304,-2.01569462222134,5.06283270759167,-0.35608795943279,0.338200000602416,0.00504953839251104,0.0117123868269579,0.00175589348365176,0.00437330569061517
"ASV1504_Genus_CAG.485",-2.43157687870156,-2.70059459723768,-1.72179780061217,1.43662166467536,5.82899243653219,0.222571422575096,0.390400000383773,0.0139096556894358,0.0296122503457313,0.0396949858298479,0.0675544536307228
"ASV1522_CAG.873.sp001701165.GB_GCA_001701165_1.",-2.16197160876907,-2.3496844669672,-1.67565643037172,1.22363672034278,6.36095894889761,0.181457996520231,0.414517096874089,0.0292333969992198,0.0563221841913822,0.087164609922327,0.134122587377227
"ASV1547_Enorma.burkinafasonensis.RS_GCF_902150035_1.",-2.4016360283289,-2.13107013971383,-2.90744465829699,-0.958449742676486,5.61514975551769,-0.152254044224153,0.419600000275114,0.100108887186494,0.155674610945532,0.150716652556295,0.209070727753917
"ASV1550_Helicobacter_F.sp002287135.RS_GCF_002287135_1.",-2.07756144142703,-2.6871260469419,2.44242829606934,4.81464136084734,6.46728979504652,0.671648619055702,0.260747851463836,2.42174862989743e-06,1.06571177241098e-05,7.10969627051972e-07,3.35296927621851e-06
"ASV1575_Family_Vallitaleaceae",-2.08498625064632,-2.01431882740284,-2.23304290382988,-0.340969387322327,5.26109761820635,-0.0620626572024028,0.471200000096319,0.419702104273553,0.512049304544805,0.488742152810094,0.572653705467916
"ASV1642_Family_Christensenellaceae",-1.15199932523757,-0.408673584496064,-2.2660696060037,-2.07987726925455,4.94845652185786,-0.373540669503336,0.328334333781797,0.00205187311888473,0.00531773392315179,0.000585166484593543,0.00167288212825974
"ASV1646_Thermoanaerosceptrum.fracticalcis.RS_GCF_000746025_2.",-1.83051439712196,-2.63027722498239,1.86800317863692,4.36462691797555,5.19402315721187,0.753275398000641,0.207600001481236,2.07053278227271e-06,8.27041599683561e-06,3.99054997346719e-09,2.32047961291475e-08
"ASV1654_Family_Desulfovibrionaceae",-1.06443350133673,-1.83916825518797,2.90280837213883,4.14522879151992,5.92698434861869,0.618778051502482,0.253749251233231,5.57880002159991e-06,2.35356504090683e-05,6.32130705691137e-08,3.56034563523694e-07
